customer_id,order_date,order_amount
C01137,2025-07-19,44.86
C01562,2025-07-19,237.97
C01359,2025-07-19,32.96
C00804,2025-07-19,203.85
C01267,2025-07-19,60.02
C01035,2025-07-19,76.49
C00183,2025-07-19,43.47
C00477,2025-07-19,18.73
C00079,2025-07-19,38.21
C00616,2025-07-19,56.36
C01067,2025-07-19,129.06
C00637,2025-07-19,184.43
C00477,2025-07-19,141.17
C00497,2025-07-19,153.76
C00544,2025-07-19,29.36
C00701,2025-07-19,192.93
C01472,2025-07-19,154.7
C00367,2025-07-19,63.38
C00732,2025-07-19,79.7
C00738,2025-07-19,89.26
C01357,2025-07-19,303.37
C00073,2025-07-19,66.8
C00033,2025-07-19,334.1
C00874,2025-07-19,90.19
C00796,2025-07-19,325.92
C00325,2025-07-19,50.22
C00706,2025-07-19,22.9
C00108,2025-07-19,19.44
C01149,2025-07-19,63.27
C00181,2025-07-19,131.84
C00568,2025-07-19,282.81
C01539,2025-07-19,79.27
C00187,2025-07-19,524.98
C01154,2025-07-19,56.86
C01565,2025-07-19,40.28
C00185,2025-07-19,69.03
C00433,2025-07-19,247.11
C00157,2025-07-19,35.44
C00904,2025-07-19,10.98
C00595,2025-07-19,78.46
C00853,2025-07-19,136.21
C01317,2025-07-19,67.29
C00980,2025-07-19,15.21
C00211,2025-07-19,37.62
C01187,2025-07-19,62.77
C00592,2025-07-19,104.52
C00277,2025-07-19,559.26
C01451,2025-07-19,220.44
C00885,2025-07-19,58.44
C01061,2025-07-19,60.38
C00034,2025-07-19,153.06
C00686,2025-07-19,158.17
C01447,2025-07-19,233.4
C00395,2025-07-19,24.74
C00954,2025-07-19,40.35
C00333,2025-07-19,28.08
C00126,2025-07-19,38.61
C00195,2025-07-19,41.57
C01231,2025-07-19,115.1
C00719,2025-07-19,14.34
C00425,2025-07-19,136.16
C00372,2025-07-20,28.32
C01041,2025-07-20,84.1
C00809,2025-07-20,60.91
C00921,2025-07-20,59.37
C01403,2025-07-20,183.67
C01487,2025-07-20,19.97
C01372,2025-07-20,86.41
C01570,2025-07-20,128.86
C00469,2025-07-20,57.36
C00998,2025-07-20,187.46
C00813,2025-07-20,71.05
C01169,2025-07-20,24.39
C01262,2025-07-20,104.55
C01355,2025-07-20,53.44
C00146,2025-07-20,41.39
C00649,2025-07-20,62.93
C01283,2025-07-20,14.08
C00858,2025-07-20,104.52
C00816,2025-07-20,38.27
C01136,2025-07-20,70.62
C00232,2025-07-20,25.04
C01422,2025-07-20,103.06
C00779,2025-07-20,1101.17
C00660,2025-07-20,53.51
C00844,2025-07-20,59.5
C00494,2025-07-20,100.33
C01461,2025-07-20,38.17
C00187,2025-07-20,24.02
C00013,2025-07-20,611.78
C00343,2025-07-20,118.0
C01121,2025-07-20,102.46
C00534,2025-07-20,102.84
C00392,2025-07-20,109.93
C01116,2025-07-20,67.01
C00153,2025-07-20,19.92
C01374,2025-07-20,329.35
C01355,2025-07-20,19.33
C01428,2025-07-20,70.88
C00323,2025-07-20,212.24
C01196,2025-07-20,58.37
C01461,2025-07-20,13.71
C01229,2025-07-20,97.13
C01446,2025-07-20,60.13
C00611,2025-07-20,85.62
C01408,2025-07-20,72.81
C00276,2025-07-20,152.32
C00759,2025-07-20,102.51
C01463,2025-07-20,64.77
C00126,2025-07-20,165.87
C00254,2025-07-20,545.45
C01461,2025-07-20,52.65
C00226,2025-07-20,51.88
C01446,2025-07-20,45.79
C01358,2025-07-20,109.46
C01103,2025-07-20,45.84
C00095,2025-07-20,120.04
C00661,2025-07-20,30.39
C00466,2025-07-20,28.03
C00073,2025-07-20,68.77
C01284,2025-07-20,67.83
C00616,2025-07-20,84.37
C01274,2025-07-20,101.95
C00989,2025-07-20,31.68
C01162,2025-07-20,27.68
C01285,2025-07-20,394.35
C01419,2025-07-20,12.38
C00612,2025-07-20,447.67
C00343,2025-07-20,21.31
C00569,2025-07-20,20.91
C01397,2025-07-20,93.23
C00043,2025-07-20,35.26
C01149,2025-07-20,53.26
C01438,2025-07-20,72.85
C00111,2025-07-20,64.59
C01397,2025-07-20,65.25
C00735,2025-07-20,106.15
C00881,2025-07-20,26.4
C01554,2025-07-20,22.55
C00450,2025-07-20,180.3
C00165,2025-07-20,345.54
C00101,2025-07-20,61.88
C00521,2025-07-20,24.2
C01122,2025-07-20,164.62
C00728,2025-07-20,65.36
C01558,2025-07-20,23.55
C00454,2025-07-20,8.31
C00431,2025-07-20,79.05
C01199,2025-07-20,123.77
C01174,2025-07-20,78.48
C01416,2025-07-20,141.15
C01489,2025-07-20,106.14
C00305,2025-07-20,128.92
C00784,2025-07-20,60.72
C00105,2025-07-20,75.32
C01438,2025-07-20,767.82
C00059,2025-07-20,55.15
C00827,2025-07-20,105.52
C00165,2025-07-20,26.83
C00461,2025-07-20,29.37
C00624,2025-07-20,34.39
C01523,2025-07-20,54.39
C01144,2025-07-21,13.89
C01162,2025-07-21,176.05
C01584,2025-07-21,153.46
C00620,2025-07-21,14.45
C01193,2025-07-21,80.5
C00893,2025-07-21,263.22
C01502,2025-07-21,29.2
C00871,2025-07-21,61.91
C00342,2025-07-21,133.25
C00655,2025-07-21,220.97
C00636,2025-07-21,75.62
C00830,2025-07-21,51.76
C00502,2025-07-21,22.96
C00540,2025-07-21,106.09
C00499,2025-07-21,47.5
C01234,2025-07-21,511.18
C01550,2025-07-21,101.42
C01227,2025-07-21,30.46
C00256,2025-07-21,114.77
C01212,2025-07-21,51.05
C00498,2025-07-21,20.22
C01571,2025-07-21,23.98
C01559,2025-07-21,793.67
C00766,2025-07-21,56.33
C01144,2025-07-21,22.52
C01159,2025-07-21,214.09
C01391,2025-07-21,86.33
C00651,2025-07-21,68.62
C01284,2025-07-21,242.3
C01096,2025-07-21,18.34
C01275,2025-07-21,116.9
C00536,2025-07-21,130.81
C01046,2025-07-21,77.07
C01125,2025-07-21,214.32
C00959,2025-07-21,25.62
C00989,2025-07-21,111.68
C01156,2025-07-21,591.39
C01457,2025-07-21,170.73
C01282,2025-07-21,47.64
C00887,2025-07-21,39.63
C00056,2025-07-21,46.41
C01154,2025-07-21,41.86
C00893,2025-07-21,77.05
C01168,2025-07-21,43.46
C01538,2025-07-21,58.86
C00288,2025-07-21,30.89
C01489,2025-07-21,29.94
C00867,2025-07-21,9.1
C00477,2025-07-21,54.8
C00339,2025-07-21,159.0
C01536,2025-07-21,161.63
C00493,2025-07-21,61.03
C00784,2025-07-21,37.24
C00143,2025-07-21,23.92
C00620,2025-07-21,61.11
C00483,2025-07-21,23.96
C00991,2025-07-21,20.32
C00966,2025-07-21,83.85
C01083,2025-07-21,172.83
C00461,2025-07-21,93.64
C00201,2025-07-21,25.37
C01284,2025-07-21,56.5
C01119,2025-07-21,28.45
C01527,2025-07-21,63.7
C00590,2025-07-21,176.58
C00166,2025-07-21,57.95
C01397,2025-07-21,107.76
C00523,2025-07-21,158.4
C01595,2025-07-21,184.89
C01379,2025-07-21,153.82
C01313,2025-07-21,33.42
C01271,2025-07-21,93.2
C01268,2025-07-21,336.87
C00637,2025-07-21,129.62
C00408,2025-07-21,101.67
C00649,2025-07-21,131.37
C00576,2025-07-21,180.03
C00079,2025-07-21,158.44
C01163,2025-07-21,31.24
C00263,2025-07-21,59.29
C00135,2025-07-21,26.97
C00523,2025-07-21,16.12
C00237,2025-07-21,23.33
C00005,2025-07-22,11.12
C01472,2025-07-22,62.42
C01389,2025-07-22,104.21
C00121,2025-07-22,36.39
C01380,2025-07-22,40.65
C00517,2025-07-22,587.89
C01462,2025-07-22,42.72
C00679,2025-07-22,27.79
C00436,2025-07-22,201.48
C00517,2025-07-22,64.66
C01170,2025-07-22,27.14
C00725,2025-07-22,18.63
C01502,2025-07-22,86.91
C00686,2025-07-22,57.69
C00325,2025-07-22,17.65
C00585,2025-07-22,177.52
C00953,2025-07-22,45.63
C01560,2025-07-22,167.72
C00585,2025-07-22,49.31
C00384,2025-07-22,61.42
C01458,2025-07-22,188.2
C00062,2025-07-22,64.81
C01230,2025-07-22,170.17
C01565,2025-07-22,15.82
C00001,2025-07-22,25.78
C01041,2025-07-22,37.38
C01409,2025-07-22,81.99
C00121,2025-07-22,117.78
C00413,2025-07-22,14.85
C00784,2025-07-22,203.03
C01556,2025-07-22,33.07
C00953,2025-07-22,54.94
C01588,2025-07-22,19.92
C01493,2025-07-22,25.87
C00979,2025-07-22,35.64
C01137,2025-07-22,137.62
C00591,2025-07-22,87.41
C01593,2025-07-22,14.23
C01118,2025-07-22,148.82
C00114,2025-07-22,70.47
C00646,2025-07-22,147.9
C00735,2025-07-22,320.61
C01372,2025-07-22,57.6
C00004,2025-07-22,41.31
C00213,2025-07-22,22.53
C00874,2025-07-22,79.48
C01141,2025-07-22,20.64
C00723,2025-07-22,43.61
C00813,2025-07-22,148.65
C00063,2025-07-22,54.65
C01152,2025-07-22,295.33
C00461,2025-07-22,43.2
C01318,2025-07-22,281.44
C00386,2025-07-22,103.64
C01252,2025-07-22,204.22
C00110,2025-07-22,3.4
C00825,2025-07-22,72.44
C01134,2025-07-22,234.04
C01313,2025-07-22,17.04
C00580,2025-07-22,68.71
C00260,2025-07-22,44.84
C01566,2025-07-22,119.81
C00649,2025-07-22,29.89
C00807,2025-07-22,17.78
C00836,2025-07-22,169.74
C00523,2025-07-22,55.7
C00210,2025-07-22,234.95
C01129,2025-07-22,31.29
C00813,2025-07-22,133.71
C00887,2025-07-22,16.08
C01157,2025-07-22,11.75
C00659,2025-07-22,104.03
C01596,2025-07-22,20.93
C00424,2025-07-22,85.81
C01349,2025-07-22,203.92
C00735,2025-07-22,59.25
C00388,2025-07-22,83.51
C01019,2025-07-22,18.58
C01164,2025-07-22,22.31
C00406,2025-07-22,23.6
C00188,2025-07-22,127.01
C01276,2025-07-22,66.55
C01451,2025-07-22,461.7
C01008,2025-07-22,91.01
C00588,2025-07-22,6.53
C00657,2025-07-22,153.85
C00008,2025-07-22,49.95
C01432,2025-07-22,23.44
C01044,2025-07-22,48.04
C00408,2025-07-22,47.77
C01297,2025-07-22,59.01
C01119,2025-07-22,39.93
C00779,2025-07-22,53.6
C00698,2025-07-22,20.27
C00346,2025-07-22,55.33
C00954,2025-07-22,462.19
C00674,2025-07-22,9.69
C01040,2025-07-22,17.26
C00880,2025-07-23,135.67
C00853,2025-07-23,44.63
C00712,2025-07-23,213.91
C01261,2025-07-23,135.73
C00085,2025-07-23,14.96
C00760,2025-07-23,72.94
C00489,2025-07-23,218.51
C01585,2025-07-23,165.77
C01035,2025-07-23,115.38
C00074,2025-07-23,109.41
C00674,2025-07-23,76.72
C00054,2025-07-23,161.19
C00492,2025-07-23,68.42
C01118,2025-07-23,45.55
C01174,2025-07-23,314.87
C01081,2025-07-23,11.88
C00009,2025-07-23,23.51
C00793,2025-07-23,10.99
C00850,2025-07-23,116.34
C01424,2025-07-23,27.21
C01419,2025-07-23,28.86
C01420,2025-07-23,50.64
C01397,2025-07-23,124.51
C00987,2025-07-23,73.5
C00317,2025-07-23,75.58
C00995,2025-07-23,120.92
C01558,2025-07-23,16.29
C00660,2025-07-23,45.5
C00520,2025-07-23,684.45
C00073,2025-07-23,48.05
C01226,2025-07-23,97.08
C01180,2025-07-23,18.89
C01170,2025-07-23,89.55
C00933,2025-07-23,11.86
C00189,2025-07-23,15.77
C00680,2025-07-23,15.39
C01055,2025-07-23,32.94
C01399,2025-07-23,31.2
C00691,2025-07-23,141.3
C00618,2025-07-23,36.0
C01331,2025-07-23,13.39
C00828,2025-07-23,34.62
C00343,2025-07-23,121.02
C00424,2025-07-23,130.6
C01353,2025-07-23,249.29
C00387,2025-07-23,120.85
C00816,2025-07-23,126.93
C00420,2025-07-23,5.04
C00990,2025-07-23,62.69
C00334,2025-07-23,14.73
C01168,2025-07-23,26.45
C00260,2025-07-23,23.78
C00644,2025-07-23,233.26
C00314,2025-07-23,145.67
C00957,2025-07-23,122.82
C00159,2025-07-23,219.24
C00428,2025-07-23,46.67
C00698,2025-07-23,112.49
C00015,2025-07-23,16.48
C01469,2025-07-23,119.42
C00807,2025-07-23,74.36
C01368,2025-07-23,309.81
C00265,2025-07-23,364.51
C00395,2025-07-23,186.28
C00751,2025-07-23,365.55
C01296,2025-07-23,55.41
C00452,2025-07-23,80.44
C00623,2025-07-23,269.8
C00126,2025-07-23,46.09
C01020,2025-07-23,10.52
C01247,2025-07-23,50.75
C01162,2025-07-23,57.9
C01558,2025-07-23,51.28
C00345,2025-07-23,61.52
C01298,2025-07-23,259.13
C01402,2025-07-23,86.67
C01096,2025-07-23,61.63
C00222,2025-07-23,12.03
C01523,2025-07-23,94.86
C01036,2025-07-23,33.74
C01481,2025-07-23,62.46
C01289,2025-07-23,62.2
C01117,2025-07-23,156.41
C00167,2025-07-23,29.83
C01343,2025-07-23,30.47
C00785,2025-07-23,125.61
C00348,2025-07-23,15.19
C00032,2025-07-23,14.9
C01182,2025-07-23,39.79
C00807,2025-07-23,94.23
C01228,2025-07-23,7.59
C01329,2025-07-23,33.08
C00428,2025-07-23,96.11
C00056,2025-07-23,45.02
C00383,2025-07-23,12.0
C00419,2025-07-23,41.01
C00647,2025-07-23,199.71
C00992,2025-07-23,49.75
C00862,2025-07-23,79.71
C00893,2025-07-23,68.25
C01312,2025-07-23,432.56
C00426,2025-07-24,63.34
C01569,2025-07-24,88.01
C00256,2025-07-24,95.41
C01540,2025-07-24,30.58
C01359,2025-07-24,44.78
C00838,2025-07-24,231.37
C01168,2025-07-24,31.43
C01409,2025-07-24,47.87
C01227,2025-07-24,7.8
C00001,2025-07-24,39.3
C00098,2025-07-24,53.99
C01546,2025-07-24,165.23
C01600,2025-07-24,45.22
C00875,2025-07-24,27.69
C00546,2025-07-24,19.5
C00736,2025-07-24,131.37
C01168,2025-07-24,55.11
C00498,2025-07-24,51.99
C00598,2025-07-24,76.37
C00828,2025-07-24,25.61
C00796,2025-07-24,10.74
C00517,2025-07-24,89.39
C01100,2025-07-24,56.52
C00649,2025-07-24,453.36
C00765,2025-07-24,109.99
C00824,2025-07-24,46.21
C00124,2025-07-24,58.56
C01097,2025-07-24,35.45
C01048,2025-07-24,74.28
C00477,2025-07-24,45.88
C01274,2025-07-24,143.95
C00231,2025-07-24,14.65
C01269,2025-07-24,57.07
C01047,2025-07-24,16.14
C01497,2025-07-24,10.33
C00153,2025-07-24,40.97
C00088,2025-07-24,18.21
C00169,2025-07-24,189.92
C00513,2025-07-24,90.39
C00154,2025-07-24,19.89
C01498,2025-07-24,163.23
C00557,2025-07-24,441.62
C01362,2025-07-24,20.23
C00977,2025-07-24,204.34
C01259,2025-07-24,40.82
C00351,2025-07-24,28.47
C00883,2025-07-24,267.41
C00810,2025-07-24,21.81
C00025,2025-07-24,67.16
C01431,2025-07-24,240.71
C01239,2025-07-24,39.63
C00112,2025-07-24,49.65
C01280,2025-07-24,68.46
C01506,2025-07-24,103.55
C01444,2025-07-24,173.13
C00823,2025-07-24,21.62
C00243,2025-07-24,12.55
C01104,2025-07-24,105.19
C01156,2025-07-24,48.53
C01570,2025-07-24,79.48
C00431,2025-07-24,36.65
C00906,2025-07-24,63.24
C01011,2025-07-24,34.55
C00998,2025-07-24,95.59
C00063,2025-07-24,42.85
C01016,2025-07-24,78.77
C00635,2025-07-24,52.38
C01431,2025-07-24,55.29
C01179,2025-07-24,80.85
C01144,2025-07-24,30.85
C01417,2025-07-24,13.22
C00483,2025-07-24,11.75
C00378,2025-07-24,16.1
C01532,2025-07-24,63.41
C01156,2025-07-24,176.79
C01141,2025-07-24,12.21
C00681,2025-07-24,11.16
C00711,2025-07-24,66.14
C00696,2025-07-25,23.06
C00077,2025-07-25,225.95
C00036,2025-07-25,56.66
C01496,2025-07-25,20.54
C00696,2025-07-25,106.85
C00403,2025-07-25,350.66
C01126,2025-07-25,98.84
C00849,2025-07-25,185.84
C00571,2025-07-25,28.19
C00612,2025-07-25,343.96
C00999,2025-07-25,80.81
C00911,2025-07-25,91.48
C00105,2025-07-25,60.31
C00041,2025-07-25,91.79
C00597,2025-07-25,15.37
C01471,2025-07-25,72.99
C00472,2025-07-25,55.24
C00470,2025-07-25,45.13
C01586,2025-07-25,124.8
C00977,2025-07-25,12.82
C00930,2025-07-25,99.55
C00967,2025-07-25,99.61
C00158,2025-07-25,17.56
C00871,2025-07-25,44.23
C00101,2025-07-25,47.93
C00756,2025-07-25,29.45
C00165,2025-07-25,148.03
C01141,2025-07-25,20.2
C00808,2025-07-25,52.52
C00050,2025-07-25,4.82
C01358,2025-07-25,59.39
C00773,2025-07-25,21.81
C01549,2025-07-25,46.89
C01484,2025-07-25,23.51
C01002,2025-07-25,27.55
C01317,2025-07-25,75.24
C00886,2025-07-25,311.67
C00149,2025-07-25,155.47
C01043,2025-07-25,37.43
C01090,2025-07-25,78.29
C00229,2025-07-25,209.7
C01068,2025-07-25,39.01
C01231,2025-07-25,289.55
C00396,2025-07-25,64.5
C01234,2025-07-25,17.96
C00717,2025-07-25,83.72
C00499,2025-07-25,44.02
C00166,2025-07-25,108.65
C00571,2025-07-25,36.19
C00853,2025-07-25,138.42
C01478,2025-07-25,96.92
C00340,2025-07-25,32.78
C00275,2025-07-25,40.05
C00013,2025-07-25,108.97
C01503,2025-07-25,93.75
C00234,2025-07-25,133.49
C00134,2025-07-25,54.08
C00997,2025-07-25,151.36
C00875,2025-07-25,117.4
C00451,2025-07-25,40.44
C01070,2025-07-25,222.01
C01193,2025-07-25,86.46
C00470,2025-07-25,29.85
C00121,2025-07-25,96.17
C01166,2025-07-25,84.48
C01368,2025-07-25,84.03
C00199,2025-07-25,41.16
C00618,2025-07-25,129.48
C01055,2025-07-25,110.83
C00973,2025-07-25,13.6
C01156,2025-07-25,86.67
C00081,2025-07-25,5.55
C00597,2025-07-25,33.4
C01399,2025-07-25,59.9
C00368,2025-07-25,59.06
C01318,2025-07-25,62.29
C00431,2025-07-25,211.02
C00513,2025-07-25,67.87
C01055,2025-07-25,147.62
C01497,2025-07-25,20.47
C00784,2025-07-25,25.52
C00828,2025-07-25,315.46
C00701,2025-07-25,53.56
C01073,2025-07-25,38.4
C01397,2025-07-25,81.09
C00030,2025-07-25,146.58
C00675,2025-07-25,74.94
C01124,2025-07-25,70.16
C00114,2025-07-25,82.2
C00206,2025-07-25,43.57
C01268,2025-07-25,10.69
C01001,2025-07-25,26.56
C01231,2025-07-25,119.31
C01543,2025-07-25,116.98
C01262,2025-07-25,35.27
C00029,2025-07-25,125.41
C00169,2025-07-25,463.62
C01579,2025-07-25,46.4
C00720,2025-07-25,89.46
C00795,2025-07-25,122.01
C00637,2025-07-25,21.45
C00849,2025-07-25,32.12
C01206,2025-07-25,28.35
C00474,2025-07-25,36.65
C01551,2025-07-26,102.74
C00783,2025-07-26,47.29
C01352,2025-07-26,56.05
C00074,2025-07-26,33.57
C00185,2025-07-26,29.34
C00858,2025-07-26,29.51
C01156,2025-07-26,57.08
C00919,2025-07-26,205.0
C00807,2025-07-26,109.65
C00618,2025-07-26,92.37
C00124,2025-07-26,28.23
C01359,2025-07-26,5.92
C00501,2025-07-26,42.58
C01328,2025-07-26,45.64
C01158,2025-07-26,471.75
C00828,2025-07-26,146.59
C00586,2025-07-26,65.4
C00172,2025-07-26,74.56
C00146,2025-07-26,14.63
C00384,2025-07-26,17.34
C01302,2025-07-26,154.95
C00591,2025-07-26,133.69
C00208,2025-07-26,175.0
C01063,2025-07-26,111.36
C01313,2025-07-26,672.85
C00423,2025-07-26,183.27
C01491,2025-07-26,55.01
C00980,2025-07-26,86.57
C01431,2025-07-26,26.95
C00739,2025-07-26,229.41
C01240,2025-07-26,21.26
C00719,2025-07-26,96.13
C00766,2025-07-26,127.71
C00153,2025-07-26,37.67
C01048,2025-07-26,13.44
C00331,2025-07-26,25.95
C00293,2025-07-26,57.03
C00411,2025-07-26,38.41
C01144,2025-07-26,248.98
C00112,2025-07-26,19.78
C01170,2025-07-26,41.28
C01540,2025-07-26,41.6
C01402,2025-07-26,55.52
C00385,2025-07-26,82.5
C00200,2025-07-26,77.75
C01191,2025-07-26,228.99
C00013,2025-07-26,22.76
C00531,2025-07-26,79.77
C00920,2025-07-26,5.64
C00822,2025-07-26,76.65
C01075,2025-07-26,44.45
C01421,2025-07-26,132.68
C00721,2025-07-26,71.94
C01090,2025-07-26,65.39
C00362,2025-07-26,33.82
C00776,2025-07-26,24.73
C00197,2025-07-26,48.2
C00849,2025-07-26,32.58
C01270,2025-07-26,68.29
C01279,2025-07-26,228.03
C00058,2025-07-26,11.46
C00409,2025-07-26,79.59
C01245,2025-07-26,45.96
C00907,2025-07-26,61.53
C00385,2025-07-26,104.31
C01084,2025-07-26,88.43
C01373,2025-07-26,226.94
C01043,2025-07-26,84.15
C01447,2025-07-26,115.8
C00989,2025-07-26,40.27
C00657,2025-07-26,26.14
C01456,2025-07-26,360.39
C01081,2025-07-26,37.04
C00245,2025-07-26,19.88
C00331,2025-07-26,59.93
C00368,2025-07-26,20.51
C01003,2025-07-26,122.38
C00256,2025-07-26,120.58
C00926,2025-07-26,122.12
C00019,2025-07-26,81.88
C01270,2025-07-26,18.87
C01130,2025-07-26,120.06
C00517,2025-07-26,108.09
C01266,2025-07-26,45.17
C00995,2025-07-26,255.17
C01573,2025-07-26,622.82
C00520,2025-07-26,108.4
C01372,2025-07-26,41.46
C00459,2025-07-26,85.43
C00491,2025-07-26,37.23
C00520,2025-07-26,152.32
C00463,2025-07-26,10.18
C00599,2025-07-26,53.54
C00324,2025-07-26,38.21
C00673,2025-07-26,50.57
C00460,2025-07-26,90.05
C01137,2025-07-26,33.0
C01356,2025-07-26,66.89
C00933,2025-07-26,95.05
C00256,2025-07-26,152.05
C01100,2025-07-26,127.46
C01281,2025-07-26,65.43
C01447,2025-07-26,142.53
C00345,2025-07-26,32.04
C00766,2025-07-26,49.21
C01260,2025-07-26,57.53
C01008,2025-07-27,11.47
C00542,2025-07-27,206.59
C01597,2025-07-27,41.45
C00707,2025-07-27,27.5
C01325,2025-07-27,76.72
C01118,2025-07-27,248.89
C00897,2025-07-27,24.89
C01411,2025-07-27,75.35
C01359,2025-07-27,115.69
C00091,2025-07-27,38.87
C01144,2025-07-27,61.55
C01472,2025-07-27,420.95
C00045,2025-07-27,14.4
C00192,2025-07-27,42.12
C01365,2025-07-27,107.96
C00292,2025-07-27,47.77
C00065,2025-07-27,125.34
C00229,2025-07-27,247.29
C00562,2025-07-27,47.06
C00871,2025-07-27,101.71
C01582,2025-07-27,100.43
C00998,2025-07-27,72.06
C00524,2025-07-27,187.88
C00379,2025-07-27,19.53
C00850,2025-07-27,170.34
C00614,2025-07-27,23.35
C00890,2025-07-27,65.09
C00939,2025-07-27,161.54
C01372,2025-07-27,106.58
C00887,2025-07-27,134.54
C00418,2025-07-27,44.53
C00875,2025-07-27,163.52
C01544,2025-07-27,481.36
C00013,2025-07-27,211.25
C01469,2025-07-27,64.91
C00963,2025-07-27,682.85
C00673,2025-07-27,23.78
C01162,2025-07-27,58.16
C00302,2025-07-27,29.56
C01549,2025-07-27,50.44
C00292,2025-07-27,72.22
C01049,2025-07-27,180.64
C00321,2025-07-27,32.65
C00276,2025-07-27,32.16
C01130,2025-07-27,13.17
C00008,2025-07-27,32.97
C00833,2025-07-27,101.72
C00795,2025-07-27,68.1
C00875,2025-07-27,37.48
C01122,2025-07-27,129.81
C01179,2025-07-27,82.75
C01451,2025-07-27,40.83
C00382,2025-07-27,122.89
C01074,2025-07-27,80.18
C01600,2025-07-27,48.57
C00416,2025-07-27,14.42
C01164,2025-07-27,27.73
C00551,2025-07-27,42.59
C00881,2025-07-27,39.69
C00681,2025-07-27,178.59
C01376,2025-07-27,26.03
C00229,2025-07-27,75.18
C01374,2025-07-27,89.39
C00162,2025-07-27,77.35
C00299,2025-07-27,376.95
C00167,2025-07-27,26.3
C00536,2025-07-27,92.23
C01318,2025-07-27,88.47
C01381,2025-07-27,101.49
C01283,2025-07-27,22.75
C00315,2025-07-27,73.44
C00679,2025-07-27,226.28
C00702,2025-07-27,71.99
C00699,2025-07-27,22.57
C00697,2025-07-27,77.61
C00591,2025-07-27,329.88
C00302,2025-07-27,69.55
C00284,2025-07-27,13.02
C00614,2025-07-27,54.68
C00162,2025-07-27,33.14
C01491,2025-07-27,19.86
C00413,2025-07-27,72.44
C00908,2025-07-27,80.42
C00424,2025-07-27,103.33
C00599,2025-07-27,72.13
C00576,2025-07-27,22.32
C00288,2025-07-27,42.8
C01074,2025-07-27,728.96
C00840,2025-07-27,31.95
C00930,2025-07-27,194.99
C01558,2025-07-27,225.88
C01266,2025-07-27,159.41
C01341,2025-07-27,30.91
C01276,2025-07-27,8.79
C00423,2025-07-27,269.82
C00385,2025-07-27,53.43
C00112,2025-07-27,38.78
C00002,2025-07-27,190.3
C00655,2025-07-27,190.25
C00112,2025-07-27,183.69
C00240,2025-07-27,55.89
C00582,2025-07-27,98.13
C01588,2025-07-27,147.23
C00674,2025-07-27,19.7
C01480,2025-07-27,70.58
C00754,2025-07-27,97.02
C00230,2025-07-27,263.78
C00538,2025-07-27,29.46
C01232,2025-07-27,22.95
C01396,2025-07-27,43.0
C00953,2025-07-27,89.11
C00392,2025-07-27,163.39
C00058,2025-07-27,21.14
C00147,2025-07-27,46.06
C00386,2025-07-27,32.44
C00360,2025-07-28,32.86
C00831,2025-07-28,75.28
C01446,2025-07-28,9.06
C00871,2025-07-28,132.67
C00674,2025-07-28,118.01
C00718,2025-07-28,77.36
C00124,2025-07-28,30.79
C01154,2025-07-28,366.55
C01116,2025-07-28,59.04
C01408,2025-07-28,25.39
C01484,2025-07-28,90.36
C00801,2025-07-28,38.92
C00957,2025-07-28,717.36
C00459,2025-07-28,82.23
C00212,2025-07-28,7.67
C01227,2025-07-28,61.57
C00599,2025-07-28,29.89
C00237,2025-07-28,52.02
C00774,2025-07-28,64.19
C01493,2025-07-28,283.3
C01349,2025-07-28,50.65
C01438,2025-07-28,112.51
C00966,2025-07-28,47.02
C00237,2025-07-28,70.29
C00637,2025-07-28,45.5
C00231,2025-07-28,27.98
C01390,2025-07-28,51.96
C00826,2025-07-28,65.6
C01573,2025-07-28,54.06
C00548,2025-07-28,22.6
C00198,2025-07-28,56.09
C00834,2025-07-28,183.09
C01026,2025-07-28,176.93
C00044,2025-07-28,85.02
C00809,2025-07-28,407.64
C00382,2025-07-28,598.03
C01075,2025-07-28,50.78
C00385,2025-07-28,126.11
C00845,2025-07-28,21.51
C01104,2025-07-28,70.14
C00670,2025-07-28,104.79
C01261,2025-07-28,20.78
C00286,2025-07-28,12.02
C00530,2025-07-28,418.13
C01262,2025-07-28,89.74
C01344,2025-07-28,64.39
C01238,2025-07-28,465.31
C01541,2025-07-28,69.05
C00299,2025-07-28,24.4
C00082,2025-07-28,291.72
C00980,2025-07-28,308.39
C01141,2025-07-28,37.53
C00904,2025-07-28,11.71
C01104,2025-07-28,25.2
C00569,2025-07-28,65.77
C01568,2025-07-28,216.59
C01199,2025-07-28,67.28
C00831,2025-07-28,70.96
C00454,2025-07-28,64.37
C00348,2025-07-28,30.26
C00373,2025-07-28,33.08
C00428,2025-07-28,59.07
C00890,2025-07-28,88.07
C00066,2025-07-28,44.51
C00794,2025-07-28,42.98
C00418,2025-07-28,22.89
C00966,2025-07-28,69.41
C01182,2025-07-28,506.17
C00769,2025-07-28,32.8
C00826,2025-07-28,109.81
C01545,2025-07-28,44.16
C00781,2025-07-28,42.77
C01110,2025-07-28,62.39
C00659,2025-07-28,95.2
C00796,2025-07-28,41.98
C01560,2025-07-28,37.74
C01176,2025-07-28,107.72
C00823,2025-07-28,67.61
C01510,2025-07-28,209.12
C00611,2025-07-28,45.8
C01313,2025-07-28,74.06
C00561,2025-07-28,77.88
C00357,2025-07-28,20.52
C00585,2025-07-28,24.14
C00822,2025-07-28,34.94
